"ID","CNword","BH"
12578,"幒",14
12579,"幓",14
12580,"幔",14
12581,"幖",14
12582,"幗",14
12583,"幘",14
12584,"幚",14
12585,"幛",14
12586,"幣",14
12587,"廎",14
12588,"廏",14
12589,"廐",14
12590,"廑",14
12591,"廔",14
12592,"廖",14
12593,"廗",14
12594,"廘",14
12595,"廙",14
12596,"廜",14
12597,"廣",14
12598,"弊",14
12599,"彄",14
12600,"彅",14
12601,"彆",14
12602,"彉",14
12603,"彯",14
12604,"彰",14
12605,"徱",14
12606,"徳",14
12607,"徴",14
12608,"徶",14
12609,"愨",14
12610,"愬",14
12611,"愳",14
12612,"愸",14
12613,"愻",14
12614,"愿",14
12615,"慁",14
12616,"慂",14
12617,"慇",14
12618,"態",14
12619,"慐",14
12620,"慒",14
12621,"慓",14
12622,"慕",14
12623,"慖",14
12624,"慘",14
12625,"慚",14
12626,"慛",14
12627,"慝",14
12628,"慞",14
12629,"慟",14
12630,"慡",14
12631,"慢",14
12632,"慣",14
12633,"慬",14
12634,"慯",14
12635,"慱",14
12636,"慲",14
12637,"慳",14
12638,"慴",14
12639,"慵",14
12640,"慷",14
12641,"慺",14
12642,"慻",14
12643,"慽",14
12644,"憀",14
12645,"憁",14
12646,"憆",14
12647,"憏",14
12648,"憜",14
12649,"戧",14
12650,"戨",14
12651,"戩",14
12652,"截",14
12653,"戫",14
12654,"戬",14
12655,"搫",14
12656,"搴",14
12657,"搻",14
12658,"搿",14
12659,"摌",14
12660,"摍",14
12661,"摎",14
12662,"摏",14
12663,"摐",14
12664,"摑",14
12665,"摔",14
12666,"摕",14
12667,"摖",14
12668,"摗",14
12669,"摘",14
12670,"摚",14
12671,"摜",14
12672,"摝",14
12673,"摞",14
12674,"摟",14
12675,"摠",14
12676,"摢",14
12677,"摣",14
12678,"摤",14
12679,"摥",14
12680,"摦",14
12681,"摧",14
12682,"摪",14
12683,"摫",14
12684,"摬",14
12685,"摭",14
12686,"摮",14
12687,"摱",14
12688,"摲",14
12689,"摳",14
12690,"摴",14
12691,"摵",14
12692,"摶",14
12693,"摷",14
12694,"摹",14
12695,"摺",14
12696,"摻",14
12697,"摼",14
12698,"摽",14
12699,"摾",14
12700,"摿",14
12701,"撁",14
12702,"撂",14
12703,"撄",14
12704,"撇",14
12705,"撖",14
12706,"撦",14
12707,"撯",14
12708,"撱",14
12709,"撾",14
12710,"擆",14
12711,"敱",14
12712,"敲",14
12713,"敳",14
12714,"敶",14
12715,"斠",14
12716,"斡",14
12717,"斲",14
12718,"旖",14
12719,"旗",14
12720,"暚",14
12721,"暜",14
12722,"暝",14
12723,"暞",14
12724,"暟",14
12725,"暠",14
12726,"暡",14
12727,"暢",14
12728,"暣",14
12729,"暤",14
12730,"暥",14
12731,"暦",14
12732,"暧",14
12733,"暨",14
12734,"曄",14
12735,"曅",14
12736,"朄",14
12737,"朅",14
12738,"朢",14
12739,"榍",14
12740,"榎",14
12741,"榏",14
12742,"榐",14
12743,"榑",14
12744,"榒",14
12745,"榓",14
12746,"榕",14
12747,"榖",14
12748,"榗",14
12749,"榚",14
12750,"榛",14
12751,"榜",14
12752,"榝",14
12753,"榞",14
12754,"榟",14
12755,"榠",14
12756,"榡",14
12757,"榢",14
12758,"榣",14
12759,"榤",14
12760,"榥",14
12761,"榦",14
12762,"榧",14
12763,"榨",14
12764,"榩",14
12765,"榪",14
12766,"榫",14
12767,"榬",14
12768,"榭",14
12769,"榮",14
12770,"榯",14
12771,"榰",14
12772,"榱",14
12773,"榲",14
12774,"榴",14
12775,"榶",14
12776,"榷",14
12777,"榸",14
12778,"榹",14
12779,"榺",14
12780,"榻",14
12781,"榼",14
12782,"榽",14
12783,"榿",14
12784,"槀",14
12785,"槁",14
12786,"槂",14
12787,"槃",14
12788,"槄",14
12789,"槅",14
12790,"槇",14
12791,"槈",14
12792,"槉",14
12793,"槊",14
12794,"構",14
12795,"槍",14
12796,"槏",14
12797,"槑",14
12798,"槒",14
12799,"槓",14
12800,"槔",14
12801,"槕",14
12802,"槖",14
12803,"槗",14
12804,"様",14
12805,"槙",14
12806,"槚",14
12807,"槛",14
12808,"槜",14
12809,"槝",14
12810,"槞",14
12811,"槟",14
12812,"槠",14
12813,"槡",14
12814,"槤",14
12815,"槨",14
12816,"槩",14
12817,"槪",14
12818,"槫",14
12819,"槬",14
12820,"槭",14
12821,"槮",14
12822,"槯",14
12823,"槰",14
12824,"樃",14
12825,"樄",14
12826,"樆",14
12827,"樇",14
12828,"樋",14
12829,"模",14
12830,"樤",14
12831,"樥",14
12832,"樺",14
12833,"歉",14
12834,"歊",14
12835,"歋",14
12836,"歍",14
12837,"歰",14
12838,"歴",14
12839,"殝",14
12840,"殞",14
12841,"殠",14
12842,"殡",14
12843,"毄",14
12844,"毓",14
12845,"毾",14
12846,"氳",14
12847,"滎",14
12848,"滫",14
12849,"滬",14
12850,"滮",14
12851,"滯",14
12852,"滰",14
12853,"滱",14
12854,"滲",14
12855,"滳",14
12856,"滴",14
12857,"滵",14
12858,"滷",14
12859,"滸",14
12860,"滹",14
12861,"滺",14
12862,"滻",14
12863,"滼",14
12864,"滽",14
12865,"滾",14
12866,"滿",14
12867,"漁",14
12868,"漂",14
12869,"漃",14
12870,"漄",14
12871,"漅",14
12872,"漆",14
12873,"漇",14
12874,"漈",14
12875,"漉",14
12876,"漊",14
12877,"漋",14
12878,"漌",14
12879,"漍",14
12880,"漎",14
12881,"漏",14
12882,"漑",14
12883,"演",14
12884,"漕",14
12885,"漖",14
12886,"漗",14
12887,"漘",14
12888,"漙",14
12889,"漚",14
12890,"漛",14
12891,"漜",14
12892,"漝",14
12893,"漞",14
12894,"漟",14
12895,"漡",14
12896,"漢",14
12897,"漤",14
12898,"漥",14
12899,"漧",14
12900,"漩",14
12901,"漪",14
12902,"漫",14
12903,"漬",14
12904,"漮",14
12905,"漯",14
12906,"漰",14
12907,"漱",14
12908,"漲",14
12909,"漳",14
12910,"漴",14
12911,"漵",14
12912,"漶",14
12913,"漸",14
12914,"漹",14
12915,"漺",14
12916,"漻",14
12917,"漼",14
12918,"漾",14
12919,"潀",14
12920,"潂",14
12921,"潃",14
12922,"潄",14
12923,"潅",14
12924,"潆",14
12925,"潇",14
12926,"潈",14
12927,"潉",14
12928,"潊",14
12929,"潋",14
12930,"潌",14
12931,"潍",14
12932,"潎",14
12933,"潒",14
12934,"潢",14
12935,"潩",14
12936,"潳",14
12937,"潴",14
12938,"澉",14
12939,"澚",14
12940,"濄",14
12941,"煛",14
12942,"煹",14
12943,"煻",14
12944,"煼",14
12945,"煽",14
12946,"煾",14
12947,"煿",14
12948,"熀",14
12949,"熁",14
12950,"熂",14
12951,"熃",14
12952,"熄",14
12953,"熅",14
12954,"熆",14
12955,"熇",14
12956,"熈",14
12957,"熉",14
12958,"熊",14
12959,"熋",14
12960,"熌",14
12961,"熎",14
12962,"熏",14
12963,"熐",14
12964,"熑",14
12965,"熒",14
12966,"熔",14
12967,"熕",14
12968,"熖",14
12969,"熗",14
12970,"熘",14
12971,"熙",14
12972,"熚",14
12973,"熢",14
12974,"熥",14
12975,"熬",14
12976,"燁",14
12977,"爳",14
12978,"爾",14
12979,"牄",14
12980,"牓",14
12981,"牔",14
12982,"犒",14
12983,"犓",14
12984,"犔",14
12985,"犕",14
12986,"犖",14
12987,"犗",14
12988,"獃",14
12989,"獄",14
12990,"獌",14
12991,"獍",14
12992,"獐",14
12993,"獑",14
12994,"獔",14
12995,"獕",14
12996,"獙",14
12997,"獚",14
12998,"瑠",14
12999,"瑡",14
13000,"瑢",14
13001,"瑣",14
13002,"瑤",14
13003,"瑦",14
13004,"瑧",14
13005,"瑨",14
13006,"瑪",14
13007,"瑫",14
13008,"瑭",14
13009,"瑮",14
13010,"瑱",14
13011,"瑲",14
13012,"瑴",14
13013,"瑶",14
13014,"瑷",14
13015,"瑸",14
13016,"瑹",14
13017,"璃",14
13018,"璈",14
13019,"璉",14
13020,"璍",14
13021,"璓",14
13022,"甇",14
13023,"甈",14
13024,"甉",14
13025,"甍",14
13026,"甧",14
13027,"畻",14
13028,"畼",14
13029,"畽",14
13030,"疐",14
13031,"疑",14
13032,"瘇",14
13033,"瘈",14
13034,"瘉",14
13035,"瘊",14
13036,"瘋",14
13037,"瘌",14
13038,"瘍",14
13039,"瘎",14
13040,"瘒",14
13041,"瘓",14
13042,"瘕",14
13043,"瘖",14
13044,"瘗",14
13045,"瘘",14
13046,"瘙",14
13047,"瘟",14
13048,"瘣",14
13049,"瘥",14
13050,"瘦",14
13051,"瘧",14
13052,"瘩",14
13053,"皶",14
13054,"皷",14
13055,"皸",14
13056,"皹",14
13057,"盠",14
13058,"盡",14
13059,"盢",14
13060,"監",14
13061,"睮",14
13062,"睯",14
13063,"睱",14
13064,"睲",14
13065,"睳",14
13066,"睴",14
13067,"睵",14
13068,"睶",14
13069,"睸",14
13070,"睺",14
13071,"睻",14
13072,"睼",14
13073,"睽",14
13074,"睾",14
13075,"睿",14
13076,"瞀",14
13077,"瞁",14
13078,"瞂",14
13079,"瞃",14
13080,"瞅",14
13081,"瞆",14
13082,"瞇",14
13083,"瞍",14
13084,"碝",14
13085,"碞",14
13086,"碟",14
13087,"碠",14
13088,"碡",14
13089,"碣",14
13090,"碥",14
13091,"碦",14
13092,"碧",14
13093,"碨",14
13094,"碩",14
13095,"碪",14
13096,"碫",14
13097,"碬",14
13098,"碭",14
13099,"碮",14
13100,"碯",14
13101,"碱",14
13102,"碲",14
13103,"碳",14
13104,"碴",14
13105,"碵",14
13106,"碶",14
13107,"碷",14
13108,"碸",14
13109,"碹",14
13110,"磀",14
13111,"磁",14
13112,"磆",14
13113,"磈",14
13114,"磋",14
13115,"磓",14
13116,"禚",14
13117,"禛",14
13118,"禝",14
13119,"禞",14
13120,"禟",14
13121,"禠",14
13122,"禡",14
13123,"禢",14
13124,"禣",14
13125,"稦",14
13126,"稧",14
13127,"稨",14
13128,"稩",14
13129,"稪",14
13130,"稫",14
13131,"稬",14
13132,"稭",14
13133,"種",14
13134,"稯",14
13135,"稰",14
13136,"稱",14
13137,"稲",14
13138,"稳",14
13139,"稵",14
13140,"穁",14
13141,"穊",14
13142,"窨",14
13143,"窪",14
13144,"窫",14
13145,"窬",14
13146,"窭",14
13147,"竬",14
13148,"竭",14
13149,"竮",14
13150,"端",14
13151,"竰",14
13152,"箁",14
13153,"箂",14
13154,"箃",14
13155,"箄",14
13156,"箅",14
13157,"箆",14
13158,"箇",14
13159,"箈",14
13160,"箉",14
13161,"箊",14
13162,"箋",14
13163,"箌",14
13164,"箍",14
13165,"箎",14
13166,"箏",14
13167,"箐",14
13168,"箑",14
13169,"箒",14
13170,"箓",14
13171,"箔",14
13172,"箕",14
13173,"箖",14
13174,"算",14
13175,"箘",14
13176,"箙",14
13177,"箚",14
13178,"箛",14
13179,"箜",14
13180,"箝",14
13181,"箞",14
13182,"箟",14
13183,"箠",14
13184,"管",14
13185,"箢",14
13186,"箣",14
13187,"箤",14
13188,"箥",14
13189,"箦",14
13190,"箧",14
13191,"箨",14
13192,"箩",14
13193,"箪",14
13194,"箫",14
13195,"箬",14
13196,"箸",14
13197,"粶",14
13198,"粷",14
13199,"粸",14
13200,"粹",14
13201,"粺",14
13202,"粻",14
13203,"粼",14
13204,"粽",14
13205,"精",14
13206,"粿",14
13207,"糁",14
13208,"綜",14
13209,"綝",14
13210,"綞",14
13211,"綟",14
13212,"綠",14
13213,"綡",14
13214,"綢",14
13215,"綣",14
13216,"綥",14
13217,"綦",14
13218,"綧",14
13219,"綨",14
13220,"綩",14
13221,"綪",14
13222,"綫",14
13223,"綬",14
13224,"維",14
13225,"綮",14
13226,"綯",14
13227,"綰",14
13228,"綱",14
13229,"網",14
13230,"綳",14
13231,"綴",14
13232,"綵",14
13233,"綶",14
13234,"綷",14
13235,"綸",14
13236,"綹",14
13237,"綺",14
13238,"綻",14
13239,"綼",14
13240,"綽",14
13241,"綾",14
13242,"綿",14
13243,"緀",14
13244,"緁",14
13245,"緂",14
13246,"緃",14
13247,"緄",14
13248,"緅",14
13249,"緆",14
13250,"緇",14
13251,"緈",14
13252,"緉",14
13253,"緊",14
13254,"緋",14
13255,"緌",14
13256,"緍",14
13257,"緎",14
13258,"総",14
13259,"緐",14
13260,"緑",14
13261,"緒",14
13262,"緓",14
13263,"緔",14
13264,"緕",14
13265,"緢",14
13266,"緺",14
13267,"缥",14
13268,"缦",14
13269,"缧",14
13270,"缨",14
13271,"缩",14
13272,"缪",14
13273,"缫",14
13274,"罁",14
13275,"罂",14
13276,"罯",14
13277,"罰",14
13278,"罱",14
13279,"罳",14
13280,"罴",14
13281,"羫",14
13282,"翞",14
13283,"翟",14
13284,"翠",14
13285,"翡",14
13286,"翢",14
13287,"翣",14
13288,"翤",14
13289,"翥",14
13290,"耣",14
13291,"耤",14
13292,"耥",14
13293,"聙",14
13294,"聚",14
13295,"聛",14
13296,"聜",14
13297,"聝",14
13298,"聞",14
13299,"聟",14
13300,"聡",14
13301,"聢",14
13302,"聣",14
13303,"肇",14
13304,"肈",14
13305,"腐",14
13306,"膀",14
13307,"膁",14
13308,"膂",14
13309,"膃",14
13310,"膅",14
13311,"膆",14
13312,"膈",14
13313,"膉",14
13314,"膊",14
13315,"膋",14
13316,"膌",14
13317,"膍",14
13318,"膎",14
13319,"膏",14
13320,"膐",14
13321,"膑",14
13322,"膖",14
13323,"膜",14
13324,"臧",14
13325,"臺",14
13326,"舆",14
13327,"舓",14
13328,"舔",14
13329,"舕",14
13330,"舝",14
13331,"舞",14
13332,"艊",14
13333,"艋",14
13334,"艌",14
13335,"艍",14
13336,"蓭",14
13337,"蓯",14
13338,"蓰",14
13339,"蓲",14
13340,"蓳",14
13341,"蓴",14
13342,"蓵",14
13343,"蓶",14
13344,"蓷",14
13345,"蓸",14
13346,"蓺",14
13347,"蓻",14
13348,"蓼",14
13349,"蓾",14
13350,"蓿",14
13351,"蔁",14
13352,"蔂",14
13353,"蔄",14
13354,"蔅",14
13355,"蔆",14
13356,"蔈",14
13357,"蔉",14
13358,"蔊",14
13359,"蔋",14
13360,"蔌",14
13361,"蔍",14
13362,"蔎",14
13363,"蔏",14
13364,"蔐",14
13365,"蔑",14
13366,"蔒",14
13367,"蔓",14
13368,"蔔",14
13369,"蔕",14
13370,"蔖",14
13371,"蔗",14
13372,"蔘",14
13373,"蔙",14
13374,"蔚",14
13375,"蔛",14
13376,"蔜",14
13377,"蔝",14
13378,"蔞",14
13379,"蔟",14
13380,"蔠",14
13381,"蔡",14
13382,"蔢",14
13383,"蔣",14
13384,"蔤",14
13385,"蔥",14
13386,"蔦",14
13387,"蔧",14
13388,"蔨",14
13389,"蔩",14
13390,"蔪",14
13391,"蔫",14
13392,"蔮",14
13393,"蔰",14
13394,"蔲",14
13395,"蔳",14
13396,"蔴",14
13397,"蔵",14
13398,"蔶",14
13399,"蔷",14
13400,"蔸",14
13401,"蔹",14
13402,"蔺",14
13403,"蔻",14
13404,"蔼",14
13405,"蔽",14
13406,"蕏",14
13407,"蕖",14
13408,"蕯",14
13409,"薌",14
13410,"薖",14
13411,"虠",14
13412,"蜀",14
13413,"蜘",14
13414,"蜙",14
13415,"蜚",14
13416,"蜛",14
13417,"蜜",14
13418,"蜝",14
13419,"蜞",14
13420,"蜟",14
13421,"蜠",14
13422,"蜡",14
13423,"蜢",14
13424,"蜤",14
13425,"蜥",14
13426,"蜦",14
13427,"蜧",14
13428,"蜨",14
13429,"蜩",14
13430,"蜪",14
13431,"蜫",14
13432,"蜬",14
13433,"蜭",14
13434,"蜮",14
13435,"蜯",14
13436,"蜰",14
13437,"蜱",14
13438,"蜲",14
13439,"蜳",14
13440,"蜴",14
13441,"蜶",14
13442,"蜷",14
13443,"蜸",14
13444,"蜺",14
13445,"蜻",14
13446,"蜼",14
13447,"蜽",14
13448,"蜾",14
13449,"蜿",14
13450,"蝀",14
13451,"蝁",14
13452,"蝂",14
13453,"蝃",14
13454,"蝄",14
13455,"蝅",14
13456,"蝇",14
13457,"蝈",14
13458,"蝉",14
13459,"蝊",14
13460,"蝋",14
13461,"蝕",14
13462,"蝧",14
13463,"蝫",14
13464,"蝸",14
13465,"螂",14
13466,"裫",14
13467,"裳",14
13468,"裴",14
13469,"裵",14
13470,"裹",14
13471,"裻",14
13472,"製",14
13473,"褅",14
13474,"褆",14
13475,"複",14
13476,"褈",14
13477,"褉",14
13478,"褊",14
13479,"褋",14
13480,"褌",14
13481,"褍",14
13482,"褐",14
13483,"褑",14
13484,"褓",14
13485,"褔",14
13486,"褕",14
13487,"褖",14
13488,"褗",14
13489,"褘",14
13490,"褙",14
13491,"褛",14
13492,"褝",14
13493,"褞",14
13494,"褡",14
13495,"褨",14
13496,"褪",14
13497,"覝",14
13498,"覞",14
13499,"覟",14
13500,"覠",14
13501,"覡",14
13502,"觏",14
13503,"觨",14
13504,"觩",14
13505,"觪",14
13506,"觫",14
13507,"訚",14
13508,"誋",14
13509,"誌",14
13510,"認",14
13511,"誎",14
13512,"誏",14
13513,"誐",14
13514,"誑",14
13515,"誒",14
13516,"誓",14
13517,"誖",14
13518,"誗",14
13519,"誘",14
13520,"誙",14
13521,"誚",14
13522,"誛",14
13523,"誜",14
13524,"誝",14
13525,"語",14
13526,"誟",14
13527,"誡",14
13528,"誢",14
13529,"誣",14
13530,"誤",14
13531,"誥",14
13532,"誦",14
13533,"誧",14
13534,"誨",14
13535,"誩",14
13536,"說",14
13537,"誫",14
13538,"説",14
13539,"読",14
13540,"誮",14
13541,"誾",14
13542,"谭",14
13543,"谮",14
13544,"谯",14
13545,"谰",14
13546,"谱",14
13547,"谲",14
13548,"谽",14
13549,"豧",14
13550,"豨",14
13551,"豩",14
13552,"豪",14
13553,"貋",14
13554,"貌",14
13555,"貍",14
13556,"賏",14
13557,"賐",14
13558,"賑",14
13559,"賒",14
13560,"賓",14
13561,"賔",14
13562,"賕",14
13563,"賖",14
13564,"賗",14
13565,"賘",14
13566,"赘",14
13567,"赙",14
13568,"赚",14
13569,"赛",14
13570,"赫",14
13571,"趕",14
13572,"趖",14
13573,"趗",14
13574,"趘",14
13575,"趙",14
13576,"趚",14
13577,"跼",14
13578,"跽",14
13579,"跾",14
13580,"跿",14
13581,"踀",14
13582,"踁",14
13583,"踂",14
13584,"踃",14
13585,"踄",14
13586,"踅",14
13587,"踆",14
13588,"踇",14
13589,"踈",14
13590,"踉",14
13591,"踊",14
13592,"踋",14
13593,"踌",14
13594,"踍",14
13595,"踎",14
13596,"躴",14
13597,"躵",14
13598,"輍",14
13599,"輎",14
13600,"輏",14
13601,"輐",14
13602,"輑",14
13603,"輒",14
13604,"輓",14
13605,"輔",14
13606,"輕",14
13607,"辕",14
13608,"辖",14
13609,"辗",14
13610,"辡",14
13611,"辢",14
13612,"辣",14
13613,"遦",14
13614,"遧",14
13615,"適",14
13616,"遪",14
13617,"遫",14
13618,"遬",14
13619,"遭",14
13620,"遮",14
13621,"遯",14
13622,"遰",14
13623,"遱",14
13624,"鄦",14
13625,"鄧",14
13626,"鄩",14
13627,"鄪",14
13628,"鄫",14
13629,"鄬",14
13630,"鄭",14
13631,"鄮",14
13632,"鄯",14
13633,"鄰",14
13634,"鄱",14
13635,"鄲",14
13636,"酲",14
13637,"酳",14
13638,"酴",14
13639,"酵",14
13640,"酶",14
13641,"酷",14
13642,"酸",14
13643,"酹",14
13644,"酺",14
13645,"酻",14
13646,"酼",14
13647,"酽",14
13648,"酾",14
13649,"酿",14
13650,"鈭",14
13651,"鉵",14
13652,"鉶",14
13653,"鉷",14
13654,"鉸",14
13655,"鉹",14
13656,"鉺",14
13657,"鉻",14
13658,"鉼",14
13659,"鉽",14
13660,"鉾",14
13661,"鉿",14
13662,"銀",14
13663,"銁",14
13664,"銂",14
13665,"銃",14
13666,"銄",14
13667,"銅",14
13668,"銆",14
13669,"銇",14
13670,"銈",14
13671,"銉",14
13672,"銊",14
13673,"銋",14
13674,"銌",14
13675,"銍",14
13676,"銎",14
13677,"銐",14
13678,"銑",14
13679,"銒",14
13680,"銓",14
13681,"銔",14
13682,"銕",14
13683,"銖",14
13684,"銗",14
13685,"銘",14
13686,"銙",14
13687,"銚",14
13688,"銛",14
13689,"銜",14
13690,"銝",14
13691,"銞",14
13692,"銟",14
13693,"銠",14
13694,"銡",14
13695,"銢",14
13696,"銣",14
13697,"銤",14
13698,"銥",14
13699,"銦",14
13700,"銧",14
13701,"銨",14
13702,"銩",14
13703,"銪",14
13704,"銫",14
13705,"銬",14
13706,"銭",14
13707,"銮",14
13708,"銯",14
13709,"銱",14
13710,"鋁",14
13711,"鋋",14
13712,"鋌",14
13713,"鋣",14
13714,"鋩",14
13715,"鋮",14
13716,"锲",14
13717,"锴",14
13718,"锵",14
13719,"锶",14
13720,"锷",14
13721,"锸",14
13722,"锹",14
13723,"锺",14
13724,"锻",14
13725,"锼",14
13726,"锽",14
13727,"锾",14
13728,"锿",14
13729,"镀",14
13730,"镁",14
13731,"镂",14
13732,"镃",14
13733,"镄",14
13734,"镅",14
13735,"閡",14
13736,"関",14
13737,"閣",14
13738,"閤",14
13739,"閥",14
13740,"閦",14
13741,"閧",14
13742,"閨",14
13743,"閩",14
13744,"閪",14
13745,"閭",14
13746,"閮",14
13747,"阚",14
13748,"隢",14
13749,"隣",14
13750,"隤",14
13751,"隥",14
13752,"隧",14
13753,"隨",14
13754,"隩",14
13755,"隫",14
13756,"雌",14
13757,"雐",14
13758,"雑",14
13759,"雒",14
13760,"雿",14
13761,"需",14
13762,"霁",14
13763,"霆",14
13764,"靗",14
13765,"靘",14
13766,"静",14
13767,"靤",14
13768,"靺",14
13769,"靻",14
13770,"靼",14
13771,"靽",14
13772,"靾",14
13773,"靿",14
13774,"鞀",14
13775,"鞁",14
13776,"鞂",14
13777,"鞃",14
13778,"鞄",14
13779,"鞅",14
13780,"鞆",14
13781,"韍",14
13782,"韎",14
13783,"韬",14
13784,"韶",14
13785,"韷",14
13786,"頔",14
13787,"頕",14
13788,"頖",14
13789,"頗",14
13790,"領",14
13791,"頙",14
13792,"頚",14
13793,"颗",14
13794,"颭",14
13795,"颮",14
13796,"颯",14
13797,"颰",14
13798,"颱",14
13799,"飖",14
13800,"飗",14
13801,"飸",14
13802,"餁",14
13803,"餂",14
13804,"餃",14
13805,"餄",14
13806,"餅",14
13807,"餆",14
13808,"餇",14
13809,"餉",14
13810,"餌",14
13811,"餎",14
13812,"餏",14
13813,"馑",14
13814,"馒",14
13815,"馛",14
13816,"馜",14
13817,"馝",14
13818,"馶",14
13819,"馷",14
13820,"馸",14
13821,"馹",14
13822,"馻",14
13823,"馼",14
13824,"馽",14
13825,"馾",14
13826,"馿",14
13827,"駀",14
13828,"駁",14
13829,"駂",14
13830,"駃",14
13831,"駄",14
13832,"駅",14
13833,"駆",14
13834,"駇",14
13835,"駏",14
13836,"骠",14
13837,"骡",14
13838,"骢",14
13839,"骲",14
13840,"骳",14
13841,"骵",14
13842,"骶",14
13843,"骷",14
13844,"髚",14
13845,"髣",14
13846,"髤",14
13847,"髥",14
13848,"髦",14
13849,"髧",14
13850,"髨",14
13851,"髩",14
13852,"髪",14
13853,"鬦",14
13854,"魃",14
13855,"魄",14
13856,"魅",14
13857,"魆",14
13858,"魟",14
13859,"魠",14
13860,"魡",14
13861,"魢",14
13862,"魥",14
13863,"鲑",14
13864,"鲒",14
13865,"鲓",14
13866,"鲔",14
13867,"鲕",14
13868,"鲖",14
13869,"鲗",14
13870,"鲘",14
13871,"鲙",14
13872,"鲚",14
13873,"鲛",14
13874,"鲜",14
13875,"鲝",14
13876,"鲞",14
13877,"鲟",14
13878,"鳱",14
13879,"鳲",14
13880,"鳳",14
13881,"鳴",14
13882,"鳵",14
13883,"鳶",14
13884,"鹕",14
13885,"鹖",14
13886,"鹗",14
13887,"鹘",14
13888,"鹙",14
13889,"鹚",14
13890,"鹛",14
13891,"鹜",14
13892,"麧",14
13893,"麼",14
13894,"麽",14
13895,"鼏",14
13896,"鼐",14
13897,"鼑",14
13898,"鼻",14
13899,"齊",14
13900,"龇",14
13901,"龈",14
13902,"僵",15
13903,"僶",15
13904,"僸",15
13905,"價",15
13906,"僺",15
13907,"僻",15
13908,"僼",15
13909,"僽",15
13910,"僾",15
13911,"僿",15
13912,"儀",15
13913,"儁",15
13914,"儂",15
13915,"儃",15
13916,"億",15
13917,"儅",15
13918,"儇",15
13919,"儈",15
13920,"儉",15
13921,"儊",15
13922,"儋",15
13923,"儌",15
13924,"儍",15
13925,"儎",15
13926,"儏",15
13927,"儙",15
13928,"儚",15
13929,"冪",15
13930,"凙",15
13931,"凚",15
13932,"凛",15
13933,"凜",15
13934,"劅",15
13935,"劆",15
13936,"劇",15
13937,"劈",15
13938,"劉",15
13939,"劊",15
13940,"劋",15
13941,"劌",15
13942,"劍",15
13943,"劎",15
13944,"劏",15
13945,"劐",15
13946,"勮",15
13947,"勯",15
13948,"勰",15
13949,"勲",15
13950,"匔",15
13951,"匳",15
13952,"厱",15
13953,"叇",15
13954,"嘠",15
13955,"嘪",15
13956,"嘫",15
13957,"嘬",15
13958,"嘭",15
13959,"嘮",15
13960,"嘰",15
13961,"嘱",15
13962,"嘲",15
13963,"嘳",15
13964,"嘵",15
13965,"嘶",15
13966,"嘷",15
13967,"嘸",15
13968,"嘹",15
13969,"嘺",15
13970,"嘻",15
13971,"嘼",15
13972,"嘽",15
13973,"嘾",15
13974,"嘿",15
13975,"噀",15
13976,"噁",15
13977,"噂",15
13978,"噃",15
13979,"噄",15
13980,"噅",15
13981,"噆",15
13982,"噇",15
13983,"噈",15
13984,"噊",15
13985,"噋",15
13986,"噌",15
13987,"噍",15
13988,"噎",15
13989,"噏",15
13990,"噐",15
13991,"噒",15
13992,"噓",15
13993,"噔",15
13994,"噕",15
13995,"噖",15
13996,"噗",15
13997,"噘",15
13998,"噙",15
13999,"噚",15
14000,"噛",15
14001,"噜",15
14002,"噝",15
14003,"噠",15
14004,"噢",15
14005,"噧",15
14006,"噴",15
14007,"噵",15
14008,"噶",15
14009,"圚",15
14010,"墀",15
14011,"墝",15
14012,"增",15
14013,"墟",15
14014,"墠",15
14015,"墡",15
14016,"墢",15
14017,"墣",15
14018,"墤",15
14019,"墥",15
14020,"墦",15
14021,"墧",15
14022,"墨",15
14023,"墩",15
14024,"墪",15
14025,"墫",15
14026,"墯",15
14027,"墰",15
14028,"墱",15
14029,"墲",15
14030,"墳",15
14031,"墵",15
14032,"墶",15
14033,"墹",15
14034,"墺",15
14035,"壿",15
14036,"夀",15
14037,"夦",15
14038,"奫",15
14039,"奭",15
14040,"嫴",15
14041,"嫵",15
14042,"嫶",15
14043,"嫸",15
14044,"嫺",15
14045,"嫻",15
14046,"嫼",15
14047,"嫽",15
14048,"嫾",15
14049,"嫿",15
14050,"嬀",15
14051,"嬁",15
14052,"嬂",15
14053,"嬃",15
14054,"嬄",15
14055,"嬆",15
14056,"嬇",15
14057,"嬈",15
14058,"嬉",15
14059,"嬊",15
14060,"嬌",15
14061,"嬍",15
14062,"嬎",15
